url,autor
https://www.ciperchile.cl/2013/04/08/por-que-es-necesario-in-ministerio-de-ciencia/,Pablo Astudillo Besnier
https://www.ciperchile.cl/2013/04/08/por-que-es-necesario-in-ministerio-de-ciencia/,Carlos Blondel Buijuy (www.mascienciaparachile.cl)
https://www.ciperchile.cl/2014/05/19/gobierno-chileno-a-punto-de-someter-a-sus-ciudadanos-a-la-vigilancia-estadounidense/,Gus Hosein
https://www.ciperchile.cl/2014/05/19/gobierno-chileno-a-punto-de-someter-a-sus-ciudadanos-a-la-vigilancia-estadounidense/,director ejecutivo de Privacy International*
https://www.ciperchile.cl/2016/01/11/los-puntos-criticos-de-la-ley-de-transmision-electrica-que-deben-resolver-los-diputados/,Patricio Segura Ortiz
https://www.ciperchile.cl/2016/05/04/construccion-en-zonas-inundables-los-vacios-legales-que-favorecen-al-negocio-inmobiliario/,Daniel Guzmán G.
https://www.ciperchile.cl/2020/01/02/fortalezas-y-omisiones-del-informe-indh/,Claudio Nash Rojas
https://www.ciperchile.cl/2016/05/05/transmision-electrica-la-apuesta-del-gobierno-de-pinera-que-hoy-impulsa-un-ministro-socialista/,Patricio Segura Ortiz
https://www.ciperchile.cl/2014/08/29/el-7-como-impuesto-la-ruta-perdida-hacia-la-seguridad-social-en-salud/,Nicolás Silva
https://www.ciperchile.cl/2014/08/29/el-7-como-impuesto-la-ruta-perdida-hacia-la-seguridad-social-en-salud/,Danae Sinclaire
https://www.ciperchile.cl/2013/08/13/el-dios-estado/,Jorge Gómez Arismendi
https://www.ciperchile.cl/2013/08/13/el-dios-estado/,director de Contenidos Fundación Cientochenta
https://www.ciperchile.cl/2011/02/02/una-extrana-subrogancia/,Jorge Burgos
https://www.ciperchile.cl/2016/10/21/por-que-la-elite-politica-no-puede-entender-lo-que-quiere-la-sociedad/,Juan Pablo Luna
https://www.ciperchile.cl/2013/10/18/los-danos-cotidianos-que-sufren-los-ninos-en-las-residencias-que-%e2%80%9cno-son-un-infierno%e2%80%9d/,Matías Marchant
https://www.ciperchile.cl/2019/06/17/es-tiempodeactuar-en-la-proteccion-y-conservacion-de-glaciares/,Fernanda Miranda
https://www.ciperchile.cl/2011/03/24/denunciante-de-karadima-acusa-encubrimiento-de-la-iglesia/,Fernando Batlle
https://www.ciperchile.cl/2011/02/27/un-ano-sin-recoger-los-escombros/,Miguel Lawner
https://www.ciperchile.cl/2010/06/11/la-transicion-de-otero/,Roberto Pizarro
https://www.ciperchile.cl/2011/10/18/%c2%bfun-beneficio-para-quienes/,Gaston A. Ancelovici
https://www.ciperchile.cl/2016/11/29/peru-el-futuro-politico-de-chile/,Juan Pablo Luna
https://www.ciperchile.cl/2017/12/06/daniel-matamala-presenta-libro-de-juan-pablo-luna/,Daniel Matamala
https://www.ciperchile.cl/2014/06/11/auditoria-a-la-democracia-desafeccion-y-participacion-electoral/,Marcela Ríos Tobar
https://www.ciperchile.cl/2013/04/15/%c2%bftiene-coraje-la-nueva-institucionalidad-ambiental/,Samuel Leiva
https://www.ciperchile.cl/2019/12/26/cop25-lecciones-para-chile-tras-el-triunfo-de-los-de-siempre/,Paulina Astroza
https://www.ciperchile.cl/2019/12/26/cop25-lecciones-para-chile-tras-el-triunfo-de-los-de-siempre/,Alex Godoy
https://www.ciperchile.cl/2012/09/06/reforma-tributaria-cuatro-mitos-y-un-funeral/,Nicolás Grau
https://www.ciperchile.cl/2014/07/21/reglamento-del-seia-dejo-fuera-de-la-evaluacion-ambiental-a-proyectos-inmobiliarios/,Patricio Herman
https://www.ciperchile.cl/2014/04/22/los-multiples-beneficios-de-un-impuesto-a-las-exportaciones-de-materias-primas-minerales/,Ramón E. López
https://www.ciperchile.cl/2013/05/30/%c2%bfasamblea-constituyente-en-chile-el-ejemplo-de-islandia/,Domingo Lovera Parmo
https://www.ciperchile.cl/2012/08/24/informe-sobre-la-%e2%80%9cfelicidad%e2%80%9d-el-bienestar-en-tiempos-de-malestar/,Álvaro Jiménez Molina
https://www.ciperchile.cl/2012/08/24/informe-sobre-la-%e2%80%9cfelicidad%e2%80%9d-el-bienestar-en-tiempos-de-malestar/,Sonia Pérez Tello
https://www.ciperchile.cl/2013/01/10/los-pacientes-pobres-costearan-la-certificacion-de-calidad-de-los-medicamentos-genericos-en-chile/,Rodrigo Martínez Peric
https://www.ciperchile.cl/2018/08/21/iglesia-y-sexualidad-los-graves-efectos-del-celibato-y-la-abstinencia/,Claudio Ibáñez S.
https://www.ciperchile.cl/2018/05/18/interpelacion-chilensis-otro-artefacto-institucional-inutil/,Claudio Fuentes S.
https://www.ciperchile.cl/2013/05/31/los-datos-duros-sobre-el-controversial-proyecto-inmobiliario-en-portezuelo-de-lo-curro/,Patricio Herman
https://www.ciperchile.cl/2013/12/10/pisa-2012-cuando-mejorar-la-equidad-conlleva-un-incremento-en-la-calidad/,Cristián Bellei
https://www.ciperchile.cl/2013/12/10/pisa-2012-cuando-mejorar-la-equidad-conlleva-un-incremento-en-la-calidad/,Juan P. Valenzuela
https://www.ciperchile.cl/2017/06/16/la-fila-de-padres-frente-al-colegio-salesianos-el-maximo-esfuerzo-para-tener-el-minimo/,Marcela Ramos
https://www.ciperchile.cl/2017/05/04/serie-sobre-la-clase-media-chilena-3-educacion-superior-la-obsesion-por-un-espejismo/,Emmanuelle Barozet
https://www.ciperchile.cl/2012/09/04/que-hacer-con-la-casen-ahora/,Daniel Hojman
https://www.ciperchile.cl/2012/06/25/historia-politica-de-las-dunas-de-concon/,Patricio Herman
https://www.ciperchile.cl/2019/12/04/crimenes-de-lesa-humanidad-ii/,Antonio Bascuñán Rodríguez
https://www.ciperchile.cl/2013/06/03/el-nuevo-codigo-que-remecera-el-imperio-economico-de-las-mutualidades-de-seguridad/,Rodrigo Martínez Peric
https://www.ciperchile.cl/2016/10/25/analisis-de-las-elecciones-municipales-quien-gano/,Juan Pablo Luna
https://www.ciperchile.cl/2014/12/17/las-pesca-ilegal-que-amparo-el-estado-y-devasto-a-la-sardina-austral/,Pablo González Bustos
https://www.ciperchile.cl/2011/10/07/nada-que-agradecerle-al-lucro/,Dante Contreras
https://www.ciperchile.cl/2011/10/07/nada-que-agradecerle-al-lucro/,Daniel Hojman
https://www.ciperchile.cl/2014/09/02/codigo-de-aguas-%c2%bfque-tipo-de-reforma-se-necesita/,Renato Molina
https://www.ciperchile.cl/2020/12/07/el-avance-de-la-desertificacion-ii-los-millonarios-subsidios-de-riego-a-agroexportadoras/,Maximiliano Bazán
https://www.ciperchile.cl/2012/01/05/el-ministro-longueira-y-la-demagogia-en-torno-a-la-sustentabilidad-pesquera/,Pablo González Bustos
https://www.ciperchile.cl/2008/02/21/la-tentacion-mccain/,John Dinges
https://www.ciperchile.cl/2011/05/31/el-falso-dilema-de-la-focalizacion-del-postnatal/,Claudia Sanhueza
https://www.ciperchile.cl/2016/11/28/sename-como-dejar-de-ser-pasivos-ante-el-sufrimiento-de-nuestros-ninos/,Mónica Jeldres Salazar
https://www.ciperchile.cl/2011/04/07/paul-mccartney-y-la-satisfaccion-del-cliente/,Juan Cristóbal Peña
https://www.ciperchile.cl/2011/02/22/carta-de-uno-de-los-denunciantes-de-karadima-la-verdad-padece-pero-no-perece/,Juan Carlos Cruz
https://www.ciperchile.cl/2009/08/27/obama-el-dilema-de-la-enfermedad-fiscal-y-la-reforma-a-la-salud/,Marcelo Cantelmi
https://www.ciperchile.cl/2017/02/24/puesta-en-marcha-de-la-ley-de-estacionamientos-ciper-tenia-razon/,Patricio Herman
https://www.ciperchile.cl/2014/08/07/proyectos-de-fin-al-lucro-a-la-seleccion-y-al-copago-un-analisis-critico-con-espiritu-constructivo/,Gabriel Boric
https://www.ciperchile.cl/2014/08/07/proyectos-de-fin-al-lucro-a-la-seleccion-y-al-copago-un-analisis-critico-con-espiritu-constructivo/,Víctor Orellana C.
https://www.ciperchile.cl/2011/03/18/petroleo-alimentos-y-la-economia-mundial/,René Reyes
https://www.ciperchile.cl/2015/02/04/si-somos-mas-ricos-por-que-debe-importarnos-la-desigualdad/,Miguel Vargas
https://www.ciperchile.cl/2017/01/10/us120-mil-millones-en-10-anos-el-regalo-de-chile-a-la-gran-mineria-privada-del-cobre/,Ramón E. López
https://www.ciperchile.cl/2017/01/10/us120-mil-millones-en-10-anos-el-regalo-de-chile-a-la-gran-mineria-privada-del-cobre/,Gino Sturla Zerene
https://www.ciperchile.cl/2020/04/08/chile-en-crisis-desigualdades-reveladas-y-la-oportunidad-de-resetear/,Ana Piquer
https://www.ciperchile.cl/2010/06/29/el-hombre-es-humano/,Orlando Escárate
https://www.ciperchile.cl/2012/05/10/%c2%bfpodra-el-ministro-beyer-salvar-la-educacion-publica/,Patricia Politzer
https://www.ciperchile.cl/2019/04/29/debate-por-ley-de-cultivo-seguro-critica-al-uso-de-neuroimagenes-en-la-controversia-sobre-el-cannabis/,Mauricio Becerra Rebolledo
https://www.ciperchile.cl/2016/07/14/cuida-el-ministerio-de-salud-de-chile-la-lactancia-materna/,Cecilia Castillo
https://www.ciperchile.cl/2016/07/14/cuida-el-ministerio-de-salud-de-chile-la-lactancia-materna/,Leslie Power L
https://www.ciperchile.cl/2010/10/21/dejenme-decirles-cual-es-%e2%80%9cla-forma-chilena%e2%80%9d-de-tratar-a-los-trabajadores/,Javier Castillo
https://www.ciperchile.cl/2017/04/13/la-iglesia-catolica-y-la-responsabilidad-frente-a-los-abusos/,José Andrés Murillo
https://www.ciperchile.cl/2011/09/12/oxigeno-democratico/,José Francisco García
https://www.ciperchile.cl/2011/09/12/oxigeno-democratico/,Álvaro Bellolio
https://www.ciperchile.cl/2011/07/08/nosotros-los-mejores/,Juan Andrés Guzmán
https://www.ciperchile.cl/2014/11/28/calidad-del-empleo-el-efecto-de-los-derechos-colectivos-del-trabajo/,Benjamín Sáez
https://www.ciperchile.cl/2012/12/26/pronto-nos-van-a-llamar-a-%e2%80%9cenfrentar-a-la-derecha%e2%80%9d/,Andrés Fielbaum
https://www.ciperchile.cl/2012/05/24/derechos-humanos-la-calle-toma-el-liderazgo/,Ana Piquer
https://www.ciperchile.cl/2012/05/24/derechos-humanos-la-calle-toma-el-liderazgo/,directora ejecutiva Amnistía Internacional-Chile.
https://www.ciperchile.cl/2012/12/14/%e2%80%9cministra-matthei-no-somos-violentistas%e2%80%9d/,Pedro Santander M.
https://www.ciperchile.cl/2017/02/08/detras-de-las-llamas/,Lucía Escobar
https://www.ciperchile.cl/2013/09/11/laura-novoa-perdon-y-reconciliacion/,Laura Novoa Vásquez
https://www.ciperchile.cl/2011/12/29/disidentes-de-la-udi-%e2%80%9cexijamos-el-derecho-a-elegir-directamente-a-las-autoridades-del-partido%e2%80%9d/,Juan Pablo Eterovic
https://www.ciperchile.cl/2011/12/29/disidentes-de-la-udi-%e2%80%9cexijamos-el-derecho-a-elegir-directamente-a-las-autoridades-del-partido%e2%80%9d/,Pablo Jofré
https://www.ciperchile.cl/2016/01/25/la-huelga-en-chile-a-partir-de-la-evidencia-nadie-sabe-para-quien-trabaja/,Sebastián Osorio
https://www.ciperchile.cl/2016/01/25/la-huelga-en-chile-a-partir-de-la-evidencia-nadie-sabe-para-quien-trabaja/,Karim Campusano
https://www.ciperchile.cl/2012/12/14/perdonanos-karen/,Pablo Contreras
https://www.ciperchile.cl/2013/09/10/el-sistema-de-salud-en-chile-%c2%bfque-puede-significar-hoy-proteccion-social/,Álvaro Jiménez Molina
https://www.ciperchile.cl/2013/09/10/el-sistema-de-salud-en-chile-%c2%bfque-puede-significar-hoy-proteccion-social/,María Luisa Marinho
https://www.ciperchile.cl/2013/10/18/la-despenalizacion-del-aborto-una-cuestion-de-derechos-humanos/,Lidia Casas
https://www.ciperchile.cl/2012/06/13/ideas-que-defender-ideas-que-atacar/,Francisco Figueroa
https://www.ciperchile.cl/2012/12/19/chile-desigualmente-deprimido/,Álvaro Jiménez Molina
https://www.ciperchile.cl/2012/12/19/chile-desigualmente-deprimido/,Macarena Orchard Rieiro
https://www.ciperchile.cl/2013/07/23/el-negocio-del-tag-%c2%bfpor-que-el-mop-se-resiste-a-la-apertura-de-la-avenida-costanera-sur/,Patricio Herman
https://www.ciperchile.cl/2015/04/21/y-que-hacemos-ahora-los-viejos-y-nuevos-riesgos-del-desastre-nortino/,Sonia Pérez Tello
https://www.ciperchile.cl/2018/10/31/nicaragua-por-que-hay-que-defender-a-los-obispos/,Carlos F. Chamorro
https://www.ciperchile.cl/2018/10/31/nicaragua-por-que-hay-que-defender-a-los-obispos/,director de Confidencial
https://www.ciperchile.cl/2008/10/30/una-eleccion-para-la-historia/,John Dinges
https://www.ciperchile.cl/2012/01/06/guantanamo-una-decenio-de-danos-a-los-derechos-humanos/,Tom Mackey
https://www.ciperchile.cl/2012/01/06/guantanamo-una-decenio-de-danos-a-los-derechos-humanos/,Amnistía Internacional
https://www.ciperchile.cl/2008/05/29/la-verdad-sin-dueno/,Sergio Ramírez
https://www.ciperchile.cl/2021/03/22/me-equivoque/,Gonzalo Bacigalupe
https://www.ciperchile.cl/2015/10/23/proyecto-de-nueva-educacion-publica-renovada-administracion-bajo-los-mismos-principios/,Cristina Jara
https://www.ciperchile.cl/2015/10/23/proyecto-de-nueva-educacion-publica-renovada-administracion-bajo-los-mismos-principios/,José Quintana
https://www.ciperchile.cl/2014/08/12/la-reforma-educacional-debe-cocinarse-con-la-sociedad/,Camila Miranda M
https://www.ciperchile.cl/2013/10/23/el-problema-no-es-el-simce-es-el-mercado/,Gonzalo Muñoz Stuardo
https://www.ciperchile.cl/2013/07/01/%e2%80%9cevacuacion-vertical%e2%80%9d-en-chile-una-alternativa-posible-para-evitar-victimas-fatales-en-caso-de-tsunami/,Mathieu González Pauget
https://www.ciperchile.cl/2012/06/21/la-culpa-de-los-parlamentarios-en-el-por-que-los-chilenos-no-comemos-ni-comeremos-pescado/,Pablo González Bustos
https://www.ciperchile.cl/2013/04/22/el-ministro-cruz-coke-y-la-%e2%80%9cletra-chica%e2%80%9d-en-democracia/,Pablo Contreras
https://www.ciperchile.cl/2012/08/27/violencia-policial-en-chile-%c2%bfdenuncias-%e2%80%9cal-voleo%e2%80%9d/,Alberto Coddou Mc Manus
https://www.ciperchile.cl/2018/12/07/nicaragua-tres-efectos-de-las-sanciones-contra-ortega/,Carlos F. Chamorro
https://www.ciperchile.cl/2018/12/07/nicaragua-tres-efectos-de-las-sanciones-contra-ortega/,director de Confidencial
https://www.ciperchile.cl/2018/12/17/las-incertezas-juridicas-del-negocio-inmobiliario-de-las-que-nadie-habla/,Patricio Herman
https://www.ciperchile.cl/2011/02/04/lunares-en-el-gobierno-de-excelencia/,Patricio Herman
https://www.ciperchile.cl/2011/10/18/las-cifras-del-aumento-del-empleo-desprotegido-e-inestable/,Alexander Páez
https://www.ciperchile.cl/2018/06/08/el-problema-estructural-de-la-subvencion-que-entrega-el-sename-a-sus-organismos-colaboradores/,Jorge Álvarez Chuart
https://www.ciperchile.cl/2014/04/10/las-reformas-que-urgen/,Álvaro Jiménez Molina
https://www.ciperchile.cl/2014/04/10/las-reformas-que-urgen/,Marianella Abarzúa Cubillos
https://www.ciperchile.cl/2016/12/06/el-camino-es-la-recompensa-o-las-dificultades-de-crear-un-frente-amplio-en-chile/,Juan Pablo Luna
https://www.ciperchile.cl/2016/12/06/el-camino-es-la-recompensa-o-las-dificultades-de-crear-un-frente-amplio-en-chile/,Fernando Rosenblatt
https://www.ciperchile.cl/2013/01/07/%c2%bfsubsidio-publico-para-construir-la-autopista-vespucio-oriente/,Patricio Herman
https://www.ciperchile.cl/2011/04/11/el-gas-de-frei-el-carbon-de-pinera/,René Reyes
https://www.ciperchile.cl/2017/01/19/como-captar-la-riqueza-regalada-del-cobre/,Ramón E. López
https://www.ciperchile.cl/2017/01/19/como-captar-la-riqueza-regalada-del-cobre/,Gino Sturla Zerene
https://www.ciperchile.cl/2007/11/19/derechos-del-consumidor-y-las-brechas-en-el-mercado-del-credito/,José Roa
https://www.ciperchile.cl/2015/11/18/conclusiones-de-la-comision-bravo-todo-esta-al-reves-con-las-pensiones/,Eugenio Poblete
https://www.ciperchile.cl/2014/05/13/%c2%bftodo-en-manos-de-la-vocacion-de-los-profesores/,Fernando Sáez Espínola
https://www.ciperchile.cl/2011/06/01/el-chocolate-de-la-ley-del-super-8/,Cecilia Castillo
https://www.ciperchile.cl/2011/08/26/mas-alla-del-conflicto-educacional-malestar-social-y-crisis-de-representatividad-politica-en-chile/,Nicolás Ocaranza
https://www.ciperchile.cl/2017/03/15/explotacion-trabajo-y-familia/,Benjamín Sáez
https://www.ciperchile.cl/2017/12/01/politica-de-las-encuestas-y-encuestas-de-la-politica-una-reflexion-post-elecciones-presidenciales/,Daniela Jara
https://www.ciperchile.cl/2011/09/16/lo-que-hay-que-cambiar-para-que-nuestros-politicos-nos-representen/,Gabriela Guevara Cue
https://www.ciperchile.cl/2013/04/18/fundacion-sol-los-limites-de-nuestra-negociacion-colectiva-y-la-%e2%80%9cformalidad-precarizante%e2%80%9d/,Gonzalo Durán
https://www.ciperchile.cl/2016/03/02/inclusion-en-chile-basta-de-falsos-discursos/,Gina Basso Basso
https://www.ciperchile.cl/2013/02/07/una-nueva-denuncia-de-abuso-sexual-infantil-desnuda-la-falta-de-proteccion-integral-de-los-derechos-del-nino/,Arturo Latorre Tarragó
https://www.ciperchile.cl/2009/04/23/el-valor-de-un-fragmento/,Carmen Luz Parot
https://www.ciperchile.cl/2013/01/17/el-%e2%80%9cpotrero%e2%80%9d-de-los-matte-en-un-sector-urbano-de-la-dehesa/,Patricio Herman
https://www.ciperchile.cl/2013/01/28/chile-ingresos-de-pais-desarrollado-y-salud-oral-tercermundista/,María José Monsalves
https://www.ciperchile.cl/2012/04/28/el-comienzo-del-fin-del-actual-sistema-de-educacion-superior/,Claudia Sanhueza
https://www.ciperchile.cl/2012/05/23/cobro-de-estacionamientos-en-malls/,Patricio Herman
https://www.ciperchile.cl/2018/05/09/democracia-sin-politicos-la-enganosa-fe-en-los-algoritmos/,Juan Pablo Luna
https://www.ciperchile.cl/2018/05/09/democracia-sin-politicos-la-enganosa-fe-en-los-algoritmos/,Cristian Pérez Muñoz
https://www.ciperchile.cl/2012/04/11/en-chile-los-pobres-financian-la-agenda-social-de-los-pobres-%c2%bfes-justo/,Francisco Saffie Gatica
https://www.ciperchile.cl/2015/01/28/caso-penta-y-financiamiento-a-partidos-una-oportunidad-que-no-debe-desperdiciarse/,Eduardo Engel
https://www.ciperchile.cl/2015/01/28/caso-penta-y-financiamiento-a-partidos-una-oportunidad-que-no-debe-desperdiciarse/,Alejandro Ferreiro
https://www.ciperchile.cl/2015/01/28/caso-penta-y-financiamiento-a-partidos-una-oportunidad-que-no-debe-desperdiciarse/,Emilia Ríos (Espacio Público*)
https://www.ciperchile.cl/2009/03/05/los-cinicos-no-sirven-para-este-oficio/,Sergio Campos
https://www.ciperchile.cl/2014/09/29/n%c2%ba-5-lucro-y-libertad-de-elegir/,Giorgio Jackson
https://www.ciperchile.cl/2018/05/02/primero-de-mayo-de-2018-la-deuda-con-la-salud-mental-de-los-trabajadores-chilenos/,José Piraino Echenique
https://www.ciperchile.cl/2018/06/18/puerto-de-antofagasta-un-dispositivo-urbano-que-intoxica/,Francisco Vergara Perucich
https://www.ciperchile.cl/2018/06/18/puerto-de-antofagasta-un-dispositivo-urbano-que-intoxica/,Alberto Mejía
https://www.ciperchile.cl/2017/10/17/asi-uso-la-dina-a-la-compania-de-telefonos-para-secuestrar-y-hacer-desaparecer-a-sus-prisioneros/,Roberto Garretón
https://www.ciperchile.cl/2012/01/04/%c2%a1cuidado-con-comprar-un-carton-caro-e-inservible/,Patricia Politzer
https://www.ciperchile.cl/2011/06/10/salario-minimo-y-la-historia-no-contada-de-las-presiones-inflacionarias/,Gonzalo Durán
https://www.ciperchile.cl/2012/11/26/la-hora-de-pensar-en-la-ciudad-de-todos-y-no-en-el-bolsillo-de-unos-pocos/,Camila Cociña
https://www.ciperchile.cl/2019/11/29/responsabilidad-penal-de-autoridades-por-incitacion-a-contravenir-el-orden-publico/,Alejandro Leiva López
https://www.ciperchile.cl/2011/09/12/el-sistema-politico-esta-podrido/,Genaro Arriagada
https://www.ciperchile.cl/2014/06/04/derechos-sexuales-y-reproductivos-no-solo-aborto-pero-no-sin-aborto/,Ana Piquer
https://www.ciperchile.cl/2014/06/04/derechos-sexuales-y-reproductivos-no-solo-aborto-pero-no-sin-aborto/,directora ejecutiva Amnistía Internacional-Chile.
https://www.ciperchile.cl/2012/04/02/no-hay-que-esperar-a-ser-desarrollados-para-tener-educacion-de-calidad/,Patricio Felmer
https://www.ciperchile.cl/2018/05/02/nicaragua-despues-de-la-matanza/,Carlos F. Chamorro
https://www.ciperchile.cl/2018/05/02/nicaragua-despues-de-la-matanza/,director de Confidencial
https://www.ciperchile.cl/2015/07/30/quemados-vivos/,Genaro Arriagada
https://www.ciperchile.cl/2013/07/15/pido-perdon-a-nuestros-ninos-y-ninas-por-su-desproteccion/,José Andrés Murillo
https://www.ciperchile.cl/2017/01/09/ciencia-sin-alma-ii-propuestas-para-cambiar-el-paradigma-de-la-investigacion-en-chile/,Andrea Poch Plá
https://www.ciperchile.cl/2017/01/09/ciencia-sin-alma-ii-propuestas-para-cambiar-el-paradigma-de-la-investigacion-en-chile/,Felipe Villanelo Lizana
https://www.ciperchile.cl/2010/11/18/tortura-y-responsabilidad-individual-de-gobernantes/,Pablo Contreras
https://www.ciperchile.cl/2010/12/10/el-estado-no-va-preso/,Roberto Pizarro
https://www.ciperchile.cl/2018/05/23/nicaragua-el-informe-de-la-cidh-y-la-verdad-en-la-matanza-de-abril/,Carlos F. Chamorro
https://www.ciperchile.cl/2018/05/23/nicaragua-el-informe-de-la-cidh-y-la-verdad-en-la-matanza-de-abril/,director de Confidencial
https://www.ciperchile.cl/2012/08/04/contra-la-vision-fabril-de-la-educacion-%c2%bfuniversidades-con-fines-de-lucro/,Arturo Fontaine
https://www.ciperchile.cl/2015/01/13/todos-somos-charlie-libertad-de-expresion-para-que-y-hasta-donde/,Emmanuelle Barozet
https://www.ciperchile.cl/2011/12/06/reconstruccion-en-villa-olimpica-el-poder-del-dato-duro/,Francisca Araya J.
https://www.ciperchile.cl/2011/04/14/los-ninos-chilenos-tienen-derecho-a-alimentos-saludables/,Cecilia Castillo
https://www.ciperchile.cl/2012/03/02/la-dudosa-investigacion-cientifica-pesquera-el-caso-u-del-mar-y-la-pesca-del-atun-en-isla-de-pascua/,Alex Muñoz
https://www.ciperchile.cl/2011/05/20/el-cortocircuito-de-hidroaysen/,Amaro Gómez-Pablos
https://www.ciperchile.cl/2010/05/28/las-isapres-ante-el-tribunal-constitucional-urgen-reglas-claras/,Claudio Arellano
https://www.ciperchile.cl/2012/03/09/la-leccion-para-los-ciudadanos-tras-el-%e2%80%9cmall-de-castro%e2%80%9d/,Félix Oyarzún
https://www.ciperchile.cl/2013/07/29/ninos-invisibles/,Edoardo Tosti-Croce A.
https://www.ciperchile.cl/2012/08/07/ley-hinzpeter-como-ahogar-la-participacion-ciudadana/,Domingo Lovera Parmo
https://www.ciperchile.cl/2014/10/20/salud-mental-e-inmigracion-nuevos-desafios-para-chile/,Gabriel Abarca
https://www.ciperchile.cl/2014/10/20/salud-mental-e-inmigracion-nuevos-desafios-para-chile/,Álvaro Jiménez Molina
https://www.ciperchile.cl/2014/06/19/violencia-policial-fuerzas-especiales-infiltrados-y-vandalos/,Andrea Cerda
https://www.ciperchile.cl/2011/10/27/criticas-de-un-oficial-en-retiro-el-problema-de-carabineros-y-la-sociedad/,Jorge González Barahona Coronel (r) de Carabineros
https://www.ciperchile.cl/2011/08/03/la-prensa-y-%e2%80%9clos-archivos-del-cardenal%e2%80%9d-historias-que-nunca-terminan/,Andrea Insunza
https://www.ciperchile.cl/2017/05/23/elusion-tributaria-es-legal-pero-ilegitima/,Jorge Fábrega
https://www.ciperchile.cl/2012/11/19/un-sistema-que-lucra-con-los-sin-techo/,Camila Cociña
https://www.ciperchile.cl/2011/11/14/caso-karadima-un-abuso-acreditado-y-un-abusador-sin-condena/,María Soledad Latorre
https://www.ciperchile.cl/2010/12/10/campana-de-prevencion-del-vih-enfoques-y-creatividad/,Victoria Massarelli
https://www.ciperchile.cl/2013/06/11/las-culpas-de-la-focalizacion/,Nicolás Grau
https://www.ciperchile.cl/2012/08/06/iluminando-con-luces-artificiales-las-sombras-que-molestan-en-casen-respuesta-a-felipe-kast/,Claudia Sanhueza
https://www.ciperchile.cl/2010/06/30/responsabilidades-del-27-f-una-guia-para-no-hacerse-el-leso/,Gonzalo García
https://www.ciperchile.cl/2014/12/19/seguridad-ciudadana-debate-retorico-para-un-problema-que-requiere-soluciones-de-largo-aliento/,Mauricio Duce J.
https://www.ciperchile.cl/2013/06/04/los-problemas-de-la-psu-deudas-pendientes-en-la-incorporacion-del-ranking/,FEUC
https://www.ciperchile.cl/2013/06/04/los-problemas-de-la-psu-deudas-pendientes-en-la-incorporacion-del-ranking/,dirigentes estudiantiles de la UC (*)
https://www.ciperchile.cl/2014/09/17/n%c2%ba-4-seleccion-y-libertad-de-elegir/,Giorgio Jackson
https://www.ciperchile.cl/2010/11/24/cambios-al-curriculum-consecuencias-graves-ventajas-inciertas/,Cristián Cox
https://www.ciperchile.cl/2011/11/17/la-liberal-expresion-de-labbe/,Domingo Lovera Parmo
https://www.ciperchile.cl/2014/11/25/proyectos-de-inversion-y-consulta-previa-libre-e-informada-a-los-pueblos-indigenas/,Judith Schönsteiner
https://www.ciperchile.cl/2014/11/25/proyectos-de-inversion-y-consulta-previa-libre-e-informada-a-los-pueblos-indigenas/,Alonso Barros
https://www.ciperchile.cl/2011/08/30/los-gobiernos-toleraron-el-lucro-en-las-universidades-privadas/,Patricio Herman
https://www.ciperchile.cl/2008/06/12/la-corte-interamericana-y-la-nueva-ley-de-transparencia/,Moisés Sánchez
https://www.ciperchile.cl/2018/10/22/la-detencion-de-pinochet-en-londres-y-la-democracia-semi-soberana/,Carlos Huneeus
https://www.ciperchile.cl/2012/12/17/el-acto-reparatorio-pendiente-igualdad-de-genero-para-la-tuicion-de-los-hijos/,Daniel Sepúlveda Voullième
https://www.ciperchile.cl/2019/01/07/voto-voluntario-y-la-ilusion-de-la-representacion-o-como-la-democracia-se-fue-vaciando-de-electores/,Claudio Fuentes S.
https://www.ciperchile.cl/2011/03/25/la-jibarizacion-del-ingreso-etico-familiar/,Claudia Sanhueza
https://www.ciperchile.cl/2011/06/10/la-cruz-de-ana-fabricia/,Angélica María Cuevas G.
https://www.ciperchile.cl/2013/04/18/por-que-un-ministerio-de-la-ciencia-podria-servir-solo-a-los-burocratas-y-cientificos/,Iván Salinas Barrios
https://www.ciperchile.cl/2013/04/18/por-que-un-ministerio-de-la-ciencia-podria-servir-solo-a-los-burocratas-y-cientificos/,Lucía Castillo Iglesias
https://www.ciperchile.cl/2009/03/05/la-guerra-mexicana/,John Dinges
https://www.ciperchile.cl/2010/03/22/el-dia-despues-del-terremoto-%c2%bfque-reconstruir-y-como-hacerlo/,Miguel Lawner
https://www.ciperchile.cl/2013/04/10/recomendaciones-de-la-ocde-a-chile-como-avanzar-en-estandar-habitacional-en-la-reconstruccion-post-terremoto/,Jorge Ossandón Rosales
https://www.ciperchile.cl/2013/04/10/recomendaciones-de-la-ocde-a-chile-como-avanzar-en-estandar-habitacional-en-la-reconstruccion-post-terremoto/,Mathieu Gonzalez-Pauget
https://www.ciperchile.cl/2020/01/17/informalidad-despues-del-estallido-de-octubre-reprimir-o-aprovechar-la-oportunidad/,Nicolás Valenzuela Levi
https://www.ciperchile.cl/2016/06/09/tpp-qepd/,José Gabriel Palma
