url,titulo,entradilla,fecha,n_comentarios,categoria,n_words
https://www.ciperchile.cl/2012/07/17/los-datos-que-respaldan-la-utilidad-del-%e2%80%9cranking-de-notas%e2%80%9d/,Los datos que respaldan la utilidad del “ranking de notas”,"La más fuerte crítica que recibe la prueba PSU es que ahonda la inequidad pues, por cómo está diseñada, resulta más fácil de aprobar para los jóvenes más acomodados. Por ejemplo, hay alumnos de colegio municipal que obtienen un 6,5 de promedio en la enseñanza media y dan una peor PSU que alumnos de 5,5 de colegios particulares pagado. Resulta evidente que dejar afuera a alguien de 6,5 es castigar a alguien que se esforzó y usó los pocos recursos que tenía a mano. Una de las propuestas para corregir ese problema es el “ranking de notas”, que consiste en premiar el lugar que ocupan los jóvenes dentro de su generación. Las universidades del CRUCH decidieron implementar este sistema para la selección universitaria de este año, dándole al ranking una ponderación del 10%. El CEP criticó la decisión argumentando que falta evidencia. Aquí el economista Sebastián Gallegos aclara que este sistema ya se aplica y los datos disponibles muestran que los alumnos talentosos -que obtienen bajo PSU- lo hacen al menos tan bien como el resto.",2012-07-17,3,Opinión,
https://www.ciperchile.cl/2013/11/19/calidad-de-la-educacion-parvularia-del-discurso-a-la-practica/,Calidad de la Educación Parvularia: Del discurso a la práctica,"El discurso político de todos los sectores considera a la Educación de Párvulos como un eje del desarrollo de los niños en Chile, pero en la práctica su calidad no está garantizada. En esta columna, las autoras de la Fundación Elige Educar plantean la urgente necesidad de políticas públicas que aseguren no sólo una correcta formación de los profesionales encargados de la educación temprana de los menores, sino también condiciones de trabajo dignas que reflejen la real importancia que tiene para el desarrollo de nuestra sociedad. “Si queremos hablar de educación de calidad, debemos partir por hablar de educación inicial y de cómo las educadores ejercemos nuestra labor”, dicen.",2013-11-19,7,Opinión,
https://www.ciperchile.cl/2017/04/27/canal-sobre-el-istmo-de-ofqui-la-ofensiva-colonizadora-de-longueira-en-aysen/,Canal sobre el istmo de Ofqui: la ofensiva colonizadora de Longueira en Aysén,"El Proyecto Patagonia, impulsado por el ex ministro Pablo Longueira, es desmenuzado de manera crítica por el periodista y ambientalista de la zona de Aysén, Patricio Segura. La iniciativa, presentada como “turismo sustentable”, dice Segura, nace de intereses extra regionales que no se basan, necesariamente, en procesos de discusión ciudadana sobre el tipo de desarrollo que se demanda en la región. El proyecto, detalla el columnista, involucra iniciativas que podrían tener un alto impacto ambiental en la región.",2017-04-27,7,Opinión,
https://www.ciperchile.cl/2018/01/15/nueva-ley-blanquea-permisos-de-edificacion-viciados-y-anula-dictamenes-de-contraloria/,Nueva ley “blanquea” permisos de edificación viciados y anula dictámenes de Contraloría,"A punto de ser promulgada la ley sobre transparencia de mercado del suelo –impulsada por los coletazos del caso CAVAL–, el presidente de la Fundación Defendamos la Ciudad advierte que a último minuto se le incorporó un cambio destinado a “blanquear” permisos de edificación “truchos”, beneficiando a poderosos grupos inmobiliarios. Con el auspicio de la Presidenta de la República, dice el autor de esta columna, la modificación tiene efecto retroactivo y anula el contundente rechazo de la Contraloría a esos permisos, permitiendo construcciones que exceden los límites de altura y densidad habitacional, entre otras graves irregularidades.",2018-01-15,13,Opinión,
https://www.ciperchile.cl/2013/12/09/prueba-pisa-un-espejo-que-refleja-nuestra-cara-mas-fea/,Prueba PISA: un espejo que refleja nuestra cara más fea,"Los resultados de la Prueba PISA han servido para decir que somos lo mejor de Latinoamérica y, al mismo tiempo, de lo peor en la OECD. Pero si se leen los resultados por sí solos, el indicador es dramático: más de la mitad de nuestros estudiantes llega a segundo medio sin saber el mínimo. En un país donde ser profesor está lejos de ser una alternativa atractiva, ocupando el último escalafón de ingresos entre los profesionales, a juicio del autor de esta columna, la Prueba PISA no sólo permite darnos cuenta de que un porcentaje importante de nuestros niños no aprende, sino que además somos un país que se miente a sí mismo al asegurar que la educación es realmente nuestra prioridad.",2013-12-09,3,Opinión,
https://www.ciperchile.cl/2014/06/17/el-mall-del-muelle-baron-es-inviable/,Porqué el mall del muelle Barón es inviable,"El comité de Patrimonio Mundial de la Unesco, reunido en Doha, Qatar, tiene programado analizar este miércoles 18 o el jueves 19 de junio el estado de conservación de Valparaíso. Uno de los puntos centrales será el controversial proyecto que pretende edificar un mall en el muelle Barón. Los autores de esta columna detallan todos los incumplimientos a las normativas que, a su juicio, están contenidos en el procedimiento que otorgó el permiso para levantar ese centro comercial.",2014-06-17,10,Opinión,
https://www.ciperchile.cl/2011/04/05/fernando-batlle-le-responde-al-cardenal-medina/,Fernando Batlle le responde al cardenal Medina,"La semana pasada el cardenal emérito Jorge Medina entró con polémica al caso Karadima, al referirse a los abusos diciendo que “un muchacho de 17 años sabe lo que está haciendo”. En esta carta, el denunciante de Karadima Fernando Batlle critíca a Medina y apunta también al arzobispo de Santiago, Ricardo Ezzati.",2011-04-05,53,Opinión,
https://www.ciperchile.cl/2013/10/11/%c2%bfquien-mato-a-homero-arce-el-poeta-y-secretario-personal-de-neruda-asesinado-en-1977/,"¿Quién mató a Homero Arce, el poeta y secretario personal de Neruda, asesinado en 1977?","La escritora Virginia Vidal recuerda la extraña muerte del poeta por cuya vieja máquina de escribir pasaron todos los libros de Neruda, sus Memorias y gran parte de su correspondencia. Virginia los conoció a ambos y cuenta de su amistad a toda prueba que sólo la muerte interrumpió. Su complicidad llegó al punto que el Premio Nobel incluso le perdonó el haberle quitado a Laura Arrué, una de sus primeras musas y a quien va dedicado uno de los sonetos de Veinte Poemas de Amor. Homero Arce, secretario personal de Neruda, murió en febrero de 1977, tras una brutal golpiza y nuca se supo quién fue el culpable.",2013-10-11,5,Opinión,
https://www.ciperchile.cl/2014/09/03/%c2%bfderecho-a-la-maternidad-en-chile-solo-para-algunas/,¿Derecho a la maternidad en Chile? Sólo para algunas,"La extensión del postnatal a seis meses pareció un avance importante para proteger la maternidad. Esta columna detalla los puntos pendientes en la legislación chilena, que no ve la maternidad como un beneficio social, lo que hace que la mayoría de los niños nazcan sin que sus madres tengan acceso al subsidio de pre y postnatal y al mismo tiempo se les prohíba trabajar para mantenerlos.",2014-09-03,99,Opinión,
https://www.ciperchile.cl/2014/05/14/informacion-la-cara-oculta-de-la-crisis-en-salud/,Información: La cara oculta de la crisis en salud,"Se habla poco del retraso que existe en los sistemas de información ligados a la salud. En esta columna, el autor explica cómo se recopilan los datos estadísticos en Chile y por qué el obsoleto método tiene impacto en el diseño y evaluación de políticas públicas. Se requiere una actualización urgente, con una fuerte inversión en tecnología que permita apoyar la gestión en salud.",2014-05-14,17,Opinión,
https://www.ciperchile.cl/2021/02/12/emergencia-climatica-aluviones-y-alto-maipo-alerta-roja-para-la-nueva-constitucion-chilena/,"Emergencia climática, aluviones y Alto Maipo: alerta roja para la nueva Constitución Chilena",,2021-02-12,7,Opinión,1013.0
https://www.ciperchile.cl/2020/09/30/leyes-de-pesca-captura-del-estado-y-el-testimonio-de-longueira-en-el-caso-corpesca/,"Leyes de Pesca, captura del Estado y el testimonio de Longueira en el caso CORPESCA","Pablo Longueira volvió a la arena pública anunciando que quiere participar en una eventual Convención Constitucional. También dijo que venía sin «mochilas» por sus actuaciones políticas anteriores. Uno de los episodios polémicos de ese pasado reciente es la ley de pesca que se promulgó cuando él era ministro. El autor de esta columna, asesor de una organización de pescadores artesanales, revisa el testimonio de Longueira en el juicio a Orpis y analiza sus dichos sobre la controversial ley. Ese testimonio fue difundido por la Coordinadora Nacional por la Dignidad de la Pesca Artesanal y ahora va adjunto a esta columna para que el lector lo pueda leer completo.",2020-09-30,2,Opinión,2898.0
https://www.ciperchile.cl/2018/09/11/el-asesinato-de-angel-gahona-en-la-impunidad/,El asesinato de Ángel Gahona en la impunidad,"El periodista y propietario del noticiero El Meridiano, Ángel Gahona, fue asesinado el 21 de abril en la ciudad de Bluefields (Nicaragua), mientras cubría las protestas contra las reformas a la Seguridad Social del presidente Daniel Ortega. Desde entonces, la feroz represión de ese gobierno contra la población nicaragüense ha cobrado más de 320 víctimas fatales. A partir del caso de Gahona, el director del Confidencial de Nicaragua, Carlos F. Chamorro, relata cómo operan el gobierno, la policía, la fiscalía y los tribunales para consolidar la impunidad y denegar el derecho a la justicia. Dos jóvenes afrodescendientes fueron condenados por el crimen de Gahona en un proceso judicial a puertas cerradas y lleno de irregularidades. Mientras, los familiares del periodista que exigen justicia convencidos de que el gobierno está protegiendo a un “asesino uniformado”, tuvieron que refugiarse en Estados Unidos y Costa Rica para frenar el acoso de las autoridades.",2018-09-11,1,Opinión,150.0
https://www.ciperchile.cl/2017/08/07/basura-en-til-til-por-que-el-mercado-no-solucionara-el-problema/,Basura en Til Til: Por qué el mercado no solucionará el problema,"El problema de la basura no tiene solución a través de la competencia de mercado, pues esta industria “tiende a operar como un monopolio natural”, argumenta el arquitecto Valenzuela. Agrega que la falta de un Estado que coordine y gestione esta industria no solo fomenta “un mercado oligopólico y gansteril”, sino que nos priva de tecnologías modernas que reducirían el daño que producen los basurales, donde sea que se instalen. Su investigación lo lleva a afirmar que los países menos desiguales lo son porque no condicionan los servicios básicos a la capacidad de pago, es decir, porque “dejan menos soluciones públicas en manos de privados”.",2017-08-07,2,Opinión,
https://www.ciperchile.cl/2012/11/05/voto-voluntario-%e2%80%a6-%c2%a1y-votaron-mas-los-ricos/,Voto voluntario: … ¡y votaron más los ricos!,"La caída inédita de los votantes en la elección municipal tiene de cabeza a muchos. A diferencia de los análisis publicados en El Mercurio y La Tercera, indicando que en los municipios más pobres se registró la mayor participación electoral, los columnistas compararon municipios similares pero con distintos ingreso promedio y concluyen que hubo mayor participación en los de mayores ingresos. Las cinco comunas más ricas, populosas y urbanas del país -Ñuñoa, Providencia, Vitacura, Las Condes y La Reina- exhiben en promedio una tasa de 41.8%, frente a comunas igualmente grandes y urbanas pero pobres, como Renca, El Bosque, Lo Espejo, San Joaquín y La Pintana, con una participación promedio de 32,7%. Un tercio más de votantes en las comunas de mayores ingresos. El comportamiento de los jóvenes es lo que resta por saber.",2012-11-05,8,Opinión,
https://www.ciperchile.cl/2012/01/12/dictadura-sentido-y-contexto-de-un-concepto-politico/,Dictadura: sentido y contexto de un concepto político,"En relación al reemplazo de la palabra “dictadura” por “régimen militar” en los textos escolares, el historiador Nicolás Ocaranza explica que “de manera consciente o inconsciente, el lenguaje nunca está desprendido de su propia capacidad para construir sentidos sobre la realidad de la que habla”. Y agrega que en los principales textos académicos y diccionarios de ciencia política que abordan el concepto de dictadura, como el Diccionario de Política, “se puede constatar que las características propias del régimen cívico-militar presidido por el general Augusto Pinochet responden claramente a la definición politológica de una dictadura moderna”",2012-01-12,0,Opinión,
https://www.ciperchile.cl/2014/10/10/agua-%c2%bfbien-publico-o-privado/,Agua: ¿bien público o privado?,"A la luz de los cambios legales que se debaten en el Congreso, la abogada Laura Novoa analiza el estatus jurídico del agua en Chile.  Es, por un lado, un bien nacional de uso público, pero al mismo tiempo se transa en el mercado.",2014-10-10,13,Opinión,
https://www.ciperchile.cl/2014/04/15/una-reforma-tributaria-efectiva-y-eficiente-hacia-una-sinergia-con-la-reforma-educacional/,Una reforma tributaria efectiva y eficiente: Hacia una sinergia con la reforma educacional,"En esta segunda columna sobre la reforma tributaria, el experto de la Universidad de Maryland sugiere algunas de las características que deben tener los cambios impositivos para que funcionen sinérgicamente con la reforma educacional, magnificando el efecto de ésta. Entre otras cosas, la estrategia implicaría bajar un impuesto regresivo como el IVA, eliminándolo completamente de los gastos relativos a educación, y subir hasta 50% los cobros a las rentas de los “súper ricos”.",2014-04-15,6,Opinión,
https://www.ciperchile.cl/2012/04/03/la-falsa-idea-de-que-eludir-tributos-es-legitimo/,La falsa idea de que eludir tributos es legítimo,"Recientemente el ingeniero Michael Jorrat dijo a CIPER que dos tercios de los que ganan sobre $ 6 millones debiesen pagar impuestos y no lo hacen. En parte, esto se debe a la elusión que realizan, y que priva al Fisco de recursos que urgen para problemas como la educación. La critica pública a esa elusión convive en Chile, sin embargo, con la argumentación de que eludir es legal y legítimo. En esta columna, Francisco Saffie desnuda está contradicción que permite a quienes más ganan, pagar menos de lo que les corresponde, usando los servicios de «ingeniería tributaria» disponibles en el país. Saffie sostiene que defender la elusión como algo legítimo es no entender la función de los tributos y equivale a creer que quien elude incluso tiene derecho a determinar si debe o no pagar impuestos.",2012-04-03,16,Opinión,
https://www.ciperchile.cl/2016/11/09/trump-el-macbeth-tropical-que-logro-desahogar-a-los-enrabiados/,"Trump, el Macbeth tropical que logró desahogar a los enrabiados","Cuando aún no termina de sorprender el triunfo de Donald Trump, el economista José Gabriel Palma plantea que es difícil entender cómo aquellos que se beneficiaban del actual modelo neoliberal podían creer que era sustentable en el tiempo, dado su creciente ineficiencia productiva, desigualad e injusticia social. Los estados del “Rust Belt”, donde tuvo lugar la pérdida masiva de empleos manufactureros, le dieron el triunfo.  Su discurso, que apostó a los instintos básicos del electorado, junto a la incapacidad del progresismo de generar una alternativa convincente, lo llevaron a la Presidencia.",2016-11-09,19,Opinión,
https://www.ciperchile.cl/2019/03/19/supuesto-uso-medicinal-de-cannabis-las-razones-por-las-que-cada-vez-mas-cientificos-y-medicos-lo-rechazan/,Supuesto uso medicinal de cannabis: las razones por las que cada vez más científicos y médicos lo rechazan,"En medio del debate para legalizar el cultivo de marihuana con fines medicinales, el autor de esta columna explica paso a paso cómo se valida científicamente el uso medicinal de una sustancia. Basado en la mayor recopilación de evidencia científica a nivel mundial –realizada por la Fundación Epistemonikos­– concluye que “no existe ninguna condición en la cual los beneficios del uso de cannabis o productos derivados sean superiores a sus efectos adversos y riesgos”. Y agrega: “Para hablar de ‘cannabis medicinal’ necesitamos producir un compuesto de contenido confiable, probar que existe algún beneficio sobre alguna enfermedad, demostrar que los beneficios son mayores que los riesgos y determinar que no existe una alternativa terapéutica mejor. Hoy, ninguno de estos requisitos se cumple”.",2019-03-19,59,Opinión,121.0
https://www.ciperchile.cl/2013/04/30/politicas-urbanas-pro-mercado-pndu-y-ocde/,"Políticas urbanas pro mercado, PNDU y OCDE","El lunes 29 de abril expertos de la OCDE analizaron en un seminario las políticas relacionadas con el desarrollo de las ciudades, evento complementario al informe sobre la misma materia que ese organismo internacional difundió a mediados de marzo. El presidente de la Fundación Defendamos la Ciudad escribe sobre los alcances de ese documento, los aportes que su organización hizo a los redactores del informe de la OCDE y los negocios inmobiliarios que se desarrollan en el país a contrapelo de las normas vigentes. Cita como ejemplo el nuevo intento por aprobar el PRMS100, que permitiría la expansión urbana en 10 mil hectáreas agrícolas metropolitanas, ya rechazado por la Contraloría en tres ocasiones.",2013-04-30,3,Opinión,
https://www.ciperchile.cl/2012/06/07/lo-grave-de-la-impunidad-el-pasado-dice-cosas-que-interesan-al-futuro/,Lo grave de la impunidad: El pasado dice cosas que interesan al futuro,"Frente al anunciado homenaje a Augusto Pinochet, la directora de Amnistía Internacional-Chile destaca que las acciones que niegan o justifican las violaciones de derechos humanos afectan uno de los cinco mecanismos establecidos por el derecho internacional para la reparación de las víctimas de esos abusos: la garantía de no repetición. Los organizadores del acto de reconocimiento a Pinochet, y anteriormente a Krasnoff, dice Ana Piquer, han negado la ocurrencia de esas violaciones: “Sería apropiado a lo menos un pronunciamiento por parte de nuestras autoridades condenando estos dichos”, reflexiona.",2012-06-07,1,Opinión,
https://www.ciperchile.cl/2013/09/25/por-que-chile-necesita-reducir-urgentemente-sus-emisiones-de-gases-de-efecto-invernadero/,Porqué Chile necesita reducir urgentemente sus emisiones de gases de efecto invernadero,"El 97% de las publicaciones científicas reconoce que la actividad de los seres humanos es la responsable del cambio climático. Nos acercamos a un punto de no retorno y para evitar seguir avanzando todos tienen que disminuir sus emisiones. Proporcionalmente, a Chile le correspondería reducir en 70% las emisiones por personas actuales antes del año 2100. La autora propone tres frentes desde los cuales los chilenos pueden empezar a actuar.",2013-09-25,8,Opinión,
https://www.ciperchile.cl/2012/11/05/universidad-del-mar-un-ministro-jugando-al-sheriff/,Universidad del Mar: Un ministro jugando al Sheriff,"La decisión del Ministerio de Educación de pedir al Consejo Nacional de Educación (CNED) el cierre definitivo de la Universidad del Mar (UDM), abre un cuestionamiento de fondo: ¿Es la UDM la manzana podrida de un sistema que funciona bien o es sólo un ejemplo de cómo funcionan muchas instituciones que hoy educan a los universitarios de Chile? Noam Titelman, presidente la FEUC, piensa que es un engaño creer que todo se enriela cerrando la UDM.  El real problema, dice, es el triste rol que ha jugado el Estado “como garante de una educación de calidad para todos”. Para el dirigente estudiantil no necesitamos un sheriff que busque chivos expiatorios, sino autoridades que se pongan al día con lo que la mayor parte de la sociedad está pidiendo: un sistema educativo de calidad y sin fines de lucro.",2012-11-05,16,Opinión,
https://www.ciperchile.cl/2016/06/03/el-efecto-regresivo-del-credito-con-aval-del-estado-cae/,El efecto regresivo del Crédito con Aval del Estado (CAE),"A partir de la recopilación y análisis de una serie de datos en la asignación del Crédito con Aval del Estado (CAE), durante el período 2006 – 2014 para las instituciones universitarias, se encontró evidencia que el mecanismo genera efecto redistributivo regresivo. Es decir, una parte importante de los recursos asignados por el CAE benefician a las instituciones privadas de educación superior sin que exista una correspondencia de beneficios hacia los estudiantes.",2016-06-03,8,Opinión,
https://www.ciperchile.cl/2010/12/24/reconocer-el-camino-correcto-en-educacion/,Reconocer el camino correcto en educación,"En los últimos cinco años se han multiplicado los estudios sobre la formación docente: todos ellos han revelado grandes problemas en esa área. Sin embargo, recientemente también hemos conocido estudios que dan cuenta de mejoras en la calidad de la educación. A juicio del experto Patricio Felmer, es necesario continuar ese camino y no arriesgar nuevos errores tratando de empezar todo desde cero. Y eso implica, entre otras cosas, retomar los estándares para la formación de profesores que se elaboraron durante el gobierno anterior.",2010-12-24,9,Opinión,
https://www.ciperchile.cl/2010/11/03/la-voluntad-de-votar/,La voluntad de votar,"A propósito de la discusión entre voto voluntario y voto obligatorio, Daniel Hojman analiza las implicancias que tienen ambas alternativas para la legitimidad de la democracia, así como la tensión implícita entre libertades individuales y bienestar social. Una tercera opción, la de la desinscripción voluntaria, surge como una posibilidad que permite que el ciudadano sea libre de votar o no, pero que tiene un sesgo hacia el voto.",2010-11-03,10,Opinión,
https://www.ciperchile.cl/2014/06/16/las-adopciones-ilegales-o-irregulares-constituyen-un-delito-permanente/,Las adopciones ilegales o irregulares constituyen un delito permanente,"Al ex ministro de la Corte de Apelaciones de Santiago Alejandro Solís le tocó investigar casos emblemáticos de derechos humanos.  En esta columna explica por qué las adopciones irregulares como las conocidas en las últimas semanas califican como un delito de carácter permanente y que por lo tanto no prescribe y debe investigarse, tal como ha quedado claro en la doctrina de derechos humanos. Se trataría de menores de edad que fueron sustraídos y retenidos por personas que no eran sus padres o tutores, sin que hubiera justificación legal para ello.",2014-06-16,10,Opinión,
https://www.ciperchile.cl/2014/12/09/seleccion-escolar-la-invisible-libertad-de-los-ninos/,Selección escolar: la invisible libertad de los niños,"En las últimas semanas se ha librado un debate entre expertos e intelectuales sobre la eliminación de la selección escolar, a propósito de la reforma educacional. En esta columna, los autores intentan reencuadrar la discusión: no se trata de un debate entre liberales y socialdemócratas, como aparece a primera vista, sino entre neoconservadores y neoliberales. El foco, enfatizan, debe estar en la libertad de los niños de socializar en un ambiente libre, laico y democrático.",2014-12-09,0,Opinión,
https://www.ciperchile.cl/2019/10/18/transporte-publico-e-impuestos-desigualdad-de-evasiones/,Evadir impuestos y evadir el Metro: desigual impacto social y desigual castigo,"Ninguna evasión es defendible, sostiene en esta columna de opinión el sociólogo Jorge Atria. Pero remarca que la evasión en el transporte público que ha sacudido la agenda noticiosa no es un hecho aislado, sino parte de “un conjunto amplio de incumplimientos” en nuestra sociedad que tienen castigos distintos. Atria destaca el aumento de la evasión de impuestos, práctica sancionada en casos importantes con restitución de lo evadido y clases de ética, mientras que la evasión en el transporte ha implicado la “agresiva presencia policial en el Metro y hasta un registro nacional de evasores que ya cuenta más de 5 mil ciudadanos”.",2019-10-18,10,Opinión,103.0
https://www.ciperchile.cl/2013/05/28/el-respeto-a-carabineros-y-la-libertad-de-expresion/,El respeto a Carabineros y la libertad de expresión,"Ante el anuncio del Presidente Sebastián Piñera de enviar un proyecto de ley que establezca como delito el insulto grave a un policía en ejercicio de sus funciones, los columnistas alertan –con argumentos prácticos, jurídicos y políticos- sobre los peligros para la libertad de expresión. La nueva criminalización atenta contra el necesario control que debe tener la fuerza que despliega Carabineros, más aún cuando las detenciones ilegales han aumentado notoriamente: durante 2012 alcanzaron 2.892 casos, que implican un aumento de 139,6% respecto de 2010 (1.207) y de 35,5% en relación a 2011 (2.134, datos de la Defensoría Penal Pública).",2013-05-28,19,Opinión,
https://www.ciperchile.cl/2012/04/13/el-error-de-creer-que-el-impuesto-es-un-robo-o-es-una-multa-al-rico-por-ser-rico/,El error de creer que el impuesto es un robo o es una multa al rico por ser rico,"Ni robo ni multa: el impuesto en una sociedad democrática no puede entenderse de ninguna de las dos formas en que está presente en el debate actual. Así lo sostiene Francisco Saffie en esta nueva entrega.  Para él los impuestos son la manera en que determinamos “de forma justa, la contribución que todos tenemos que hacer para asegurar fines comunes”. Están, por ello, conectados con los derechos que gozan los ciudadanos. Por eso a Saffie le parece descorazonador que en la propuesta tributaria de la oposición se insista en eliminar el impuesto a las herencias. “Esto quiere decir que se renuncia a la más evidente idea de justicia: la que busca evitar la transmisión intergeneracional del privilegio”.",2012-04-13,10,Opinión,
https://www.ciperchile.cl/2012/04/16/el-sin-sentido-de-una-expulsion/,"Labbé, el Carmela y el sin sentido de una expulsión","El alcalde Labbé se niega a reintegrar a las alumnas de liceo Carmela Carvajal pese a la orden de la Corte Apelaciones, pues quiere dar una señal estricta a los jóvenes de su comuna, de cara a este año que parece otra vez activo en materia de movilizaciones. Quienes creen que esa es una estrategia política tan válida como cualquier otra, olvidan el contexto: estamos hablando de educación, de alumnas en formación, de mensajes que enseñan o mal enseñan. Juan Eduardo García-Huidobro S., decano Facultad de Educación de la Universidad Alberto Hurtado, reflexiona en esta columna sobre el mensaje educativo que se transmite con la expulsión. Afirma que en este caso, “en vez de trabajar los disensos como oportunidad de profundización y diálogo, se pretende educar en el silencio”.",2012-04-16,1,Opinión,
https://www.ciperchile.cl/2010/05/28/inconstitucionalidad-de-la-tabla-de-factores-de-riesgo-de-las-isapre/,Inconstitucionalidad de la Tabla de Factores de Riesgo de las Isapre,Cuatro profesores de Derecho Constitucional expusieron esta semana ante el Tribunal Constitucional para argumentar que el artículo que permite aumentar los precios de los planes de isapre de salud según sexo y edad es inconstitucional. Aquí explican por qué y descartan un efecto catastrófico de la eventual derogación de la norma.,2010-05-28,7,Opinión,
https://www.ciperchile.cl/2011/05/26/ciper-un-medio-sin-ataduras/,CIPER: un medio sin ataduras,"Al mediodía del jueves 26 de mayo, se celebró el lanzamiento de la Fundación CIPER en la Casa Central de la Universidad Diego Portales. Allí se presentó ante la ciudadanía el inicio de una nueva etapa para el Centro de Investigación Periodística. Este es el discurso que dio en el acto Carlos Peña, quien además de ser rector de esa casa de estudios, forma parte del nuevo directorio de la fundación. Para Peña, la transformación formal a una entidad sin fines de lucro, es una garantía para la independencia del medio y para el “servicio insustituible” que, a su juicio, CIPER presta al ejercicio de la libertad de expresión en Chile.",2011-05-26,14,Opinión,
https://www.ciperchile.cl/2011/07/06/el-callejon-sin-salida-los-centros-de-formacion-tecnica/,El callejón sin salida los Centros de Formación Técnica,"Frente a los cambios anunciados por el Presidente Sebastián Piñera a la educación superior, el autor desmenuza la precariedad y “mala calidad” de gran parte de los 77 Centros de Formación Técnica que existen en el país y que imparten instrucción a 128 mil estudiantes en todo el país. Sólo 12 de ellos están acreditados. El abandono y falta de fiscalización se arrastra desde los tiempos de la Concertación, según lo prueba un informe citado en esta columna.",2011-07-06,0,Opinión,
https://www.ciperchile.cl/2015/06/09/no-hay-excusas-la-constitucion-no-prohibe-la-renuncia-de-parlamentarios/,No hay excusas: La constitución no prohíbe la renuncia de parlamentarios,"La renuncia a su cargo del ex ministro Jorge Insunza, en virtud de las asesorías que prestaba a una importante empresa minera en paralelo a su función como diputado y de presidente de la comisión del rubro, han puesto de relieve una importante interrogante jurídica: ¿permite la Constitución la renuncia de un parlamentario? El columnista responde aquí con argumentos jurídicos por qué la voluntad es lo único que se requiere para que un parlamentario, efectivamente involucrado en un caso que comprometa la fe pública, renuncie a su cargo.",2015-06-09,9,Opinión,
https://www.ciperchile.cl/2012/06/11/%e2%80%9cla-mala-educacion-ideas-que-inspiran-al-movimiento-estudiantil-en-chile%e2%80%9d/,“La Mala Educación: ideas que inspiran al movimiento estudiantil en Chile”,"El próximo lunes 18 de junio a las 12.30 horas Fundación CIPER lanzará el libro “La mala educación: ideas que inspiran al movimiento estudiantil en Chile”, del abogado  Fernando Atria. Algunos de los textos incluidos en esta edición, como la estupenda serie “10 lugares comunes falsos sobre la educación chilena” fueron conocidos y disfrutados por los lectores de CIPER. Ahora llegan en formato libro junto a otras imprescindibles reflexiones de este autor que, como explica Giorgio Jackson, ayudó a los estudiantes a comprender dónde estaban las trampas lógicas que se usan para defender el lucro en el actual sistema educativo. El libro será presentado por Arturo Fontaine, Francisco Figueroa, Hernán Larraín, Mónica González y Giorgio Jackson. De este último es el texto que les ofrecemos a continuación y que tiene el gran mérito de ser una buena síntesis de los aciertos y de los errores cometidos por el movimiento estudiantil.",2012-06-11,6,Opinión,
https://www.ciperchile.cl/2011/06/20/cuotas-la-batalla-pesquera/,Cuotas: La batalla pesquera,"Al momento de analizar los cambios a las políticas de cuotas de pesca, muchos “Chicago Boys” parecen olvidar los fundamentos neoliberales y se oponen a una mayor competencia, reflexiona este experto que asesora a la Asociación de Armadores de Buques Pesqueros y Plantas Procesadoras de Productos del Mar (Anapesca). Mientras los actuales beneficiarios buscan mantener sus derechos de pesca, el gobierno impulsaría un cambio para licitar parte de las cuotas, permitiendo el ingreso de nuevos actores. Una batalla con millonarios intereses que recién comienza.",2011-06-20,7,Opinión,
https://www.ciperchile.cl/2013/12/12/chile-despues-de-pisa/,Chile después de PISA,"Los resultados de la prueba PISA son una enorme oportunidad para mirar lo que hacen otros países y discutir sobre las urgencias del sistema escolar chileno. Aquí se propone terminar con cuatro políticas que caracterizan profundamente la educación chilena y estructurar un modelo en torno a una sola gran meta central: que todos los estudiantes, independientemente de su género y su clase social, puedan acceder a una educación de calidad.",2013-12-12,0,Opinión,
https://www.ciperchile.cl/2017/12/04/el-desafio-del-fa-entusiasmar-a-quienes-tienen-una-familia-y-una-oligarquia-que-mantener/,El desafío del FA: entusiasmar a quienes tienen una familia y una oligarquía que mantener,"La oferta electoral de esta elección fue variada en apariencia, afirma el economista José Gabriel Palma, pues dominó la misma dicotomía que ha caracterizado la política desde el retorno a la democracia: “eficiencia económica” versus “derechos sociales” y medioambiente. La derecha se presenta como la única capaz de generar lo primero, la centro-izquierda y ahora el Frente Amplio, como los únicos interesados en lo segundo. Palma explica por qué esa disyuntiva es artificial, la relaciona con la gran abstención, y sugiere que el éxito del proyecto histórico del FA no dependerá de su capacidad para radicalizarla sino para superarla, pues para romper el statu quo hay que pensar la dinámica del crecimiento, equidad y medio-ambiente desde sus sinergias y no sus contradicciones.",2017-12-04,3,Opinión,
https://www.ciperchile.cl/2014/11/27/es-posible-alcanzar-una-vision-compartida-en-educacion/,¿Es posible alcanzar una visión compartida en educación?,"Después del publicitado viaje del ministro de Educación, Nicolás Eyzaguirre, a Finlandia, hubo una avalancha de información sobre las claves del éxito del modelo educacional de ese país. En esta columna, cuatro de los expertos que integraron la comitiva analizan una serie elementos intangibles y de los que no se ha hablado, que ayudaron a Finlandia a convertirse en lo que es hoy.",2014-11-27,8,Opinión,
